LONGITUDE;LATITUDE;CODE_COMMUNE;CODE_POSTAL;COMMUNE
0.0236;45.4715;16046;16250;BLANZAC PORCHERESSE
0.0236;45.4715;16046;16250;BLANZAC PORCHERESSE
-1.223;48.8346;50639;50800;VILLEDIEU LES POELES ROUFFIGNY
-1.223;48.8346;50639;50800;VILLEDIEU LES POELES ROUFFIGNY
9.4405;42.6164;2B037;20620;BIGUGLIA
9.4405;42.6164;2B037;20620;BIGUGLIA
9.4733;42.5156;2B346;20215;VESCOVATO
5.5824;48.8913;55463;55300;ST MIHIEL
9.1936;42.3828;2B193;20236;OMESSA
9.1936;42.3828;2B193;20236;OMESSA
5.5227;43.6245;13059;13650;MEYRARGUES
1.7631;45.2732;19272;19000;TULLE
5.5442;45.0601;38548;38250;VILLARD DE LANS
3.214;50.5639;59168;59830;CYSOING
3.6271;50.4036;59479;59243;QUAROUBLE
4.0282;45.2191;43162;43130;RETOURNAC
-0.5574;45.577;17283;17800;PONS
6.1181;43.6677;83102;83630;REGUSSE
-1.351;43.179;64477;64430;ST ETIENNE DE BAIGORRY
2.3784;50.7357;59497;59173;RENESCURE
5.6932;45.9316;01079;01260;CHAMPAGNE EN VALROMEY
5.6932;45.9316;01079;01260;CHAMPAGNE EN VALROMEY
5.6932;45.9316;01079;01260;CHAMPAGNE EN VALROMEY
-4.4897;48.6032;29195;29880;PLOUGUERNEAU
-0.8015;47.1227;49355;49340;TREMENTINES
1.023;45.9311;87110;87520;ORADOUR SUR GLANE
-2.2903;48.6019;22143;22550;MATIGNON
4.5643;46.8692;71149;71490;COUCHES
0.087;43.6944;32001;32290;AIGNAN
3.7719;43.5345;34095;34690;FABREGUES
4.0767;44.0838;30243;30380;ST CHRISTOL LES ALES
-0.8288;46.7813;85182;85700;POUZAUGES
4.5726;44.8202;07295;07190;ST SAUVEUR DE MONTAGUT
4.9283;46.4426;01305;01190;PONT DE VAUX
-0.7428;46.401;85265;85420;ST PIERRE LE VIEUX
5.0566;43.9134;84054;84800;L ISLE SUR LA SORGUE
-0.041;46.7132;79326;79390;THENEZAY
-0.1326;48.1865;72334;72140;SILLE LE GUILLAUME
2.7894;48.4418;77226;77850;HERICY
-0.1076;47.3985;49180;49160;LONGUE JUMELLES
-0.1076;47.3985;49180;49160;LONGUE JUMELLES
6.6601;46.1542;74134;74260;LES GETS
4.9581;46.1232;01093;01400;CHATILLON SUR CHALARONNE
1.9341;47.5144;41231;41210;ST VIATRE
3.1749;47.5556;89420;89520;TREIGNY
3.1749;47.5556;89420;89520;TREIGNY
-2.9037;47.615;56008;56870;BADEN
-0.6611;48.2027;53146;53470;MARTIGNE SUR MAYENNE
6.8847;48.1672;88115;88430;CORCIEUX
6.5814;48.0013;88383;88200;REMIREMONT
5.0389;45.2531;26148;26390;HAUTERIVES
5.9813;48.6825;54232;54840;GONDREVILLE
-1.7903;47.9654;35126;35580;GUICHEN
-1.7903;47.9654;35126;35580;GUICHEN
6.5529;46.2276;74032;74470;BELLEVAUX
1.8708;46.1632;23096;23000;GUERET
-0.2602;49.214;14328;14850;HEROUVILLETTE
7.7044;48.3122;67397;67860;RHINAU
1.1759;46.3417;87087;87360;LUSSAC LES EGLISES
-2.1516;47.238;44154;44250;ST BREVIN LES PINS
-2.1516;47.238;44154;44250;ST BREVIN LES PINS
-2.1516;47.238;44154;44250;ST BREVIN LES PINS
4.3955;43.792;30060;30132;CAISSARGUES
9.2039;42.6724;2B314;20246;SANTO PIETRO DI TENDA
-1.1522;46.1865;17200;17140;LAGORD
6.7636;43.4719;83061;83600;FREJUS
6.7636;43.4719;83061;83370;FREJUS
5.0222;44.7336;26108;26400;CREST
6.1293;49.376;57672;57100;THIONVILLE
6.1293;49.376;57672;57100;THIONVILLE
6.1293;49.376;57672;57100;THIONVILLE
6.1293;49.376;57672;57100;THIONVILLE
-3.341;48.5612;22135;22540;LOUARGAT
-3.341;48.5612;22135;22540;LOUARGAT
3.2937;47.7336;89419;89130;TOUCY
6.2841;45.0602;05063;05320;LA GRAVE
7.9226;48.8935;67339;67660;BETSCHDORF
7.9226;48.8935;67339;67660;BETSCHDORF
7.9226;48.8935;67339;67660;BETSCHDORF
7.9226;48.8935;67339;67660;BETSCHDORF
-1.8203;49.5103;50402;50340;LES PIEUX
2.9816;44.4733;12224;12130;ST GENIEZ D OLT ET D AUBRAC
2.9816;44.4733;12224;12130;ST GENIEZ D OLT ET D AUBRAC
6.3195;45.8853;74280;74230;THONES
4.0594;45.9426;42070;42123;CORDELLE
1.0404;44.9351;24172;24620;LES EYZIES DE TAYAC SIREUIL
1.0404;44.9351;24172;24620;LES EYZIES DE TAYAC SIREUIL
1.5189;45.3786;19285;19410;VIGEOIS
2.792;45.4695;63279;63113;PICHERANDE
3.3941;49.5954;02680;02410;ST GOBAIN
6.4799;48.1631;88160;88000;EPINAL
-1.5248;49.2167;50267;50430;LESSAY
-1.5248;49.2167;50267;50430;LESSAY
-1.273;49.5993;50562;50550;ST VAAST LA HOUGUE
-1.273;49.5993;50562;50550;ST VAAST LA HOUGUE
-1.0402;47.7843;53188;53800;RENAZE
3.0796;49.0867;77148;77840;CROUY SUR OURCQ
3.1128;48.9025;77238;77640;JOUARRE
-1.6571;47.0603;44188;44310;ST PHILBERT DE GRAND LIEU
2.2869;48.8951;92044;92300;LEVALLOIS PERRET
2.288;48.9154;92004;92600;ASNIERES SUR SEINE
-2.5228;47.2923;44049;44490;LE CROISIC
6.9005;46.0259;74290;74660;VALLORCINE
0.6347;48.1843;72132;72400;LA FERTE BERNARD
3.9633;50.2836;59392;59600;MAUBEUGE
3.9633;50.2836;59392;59600;MAUBEUGE
6.7406;48.45;54039;54120;BACCARAT
6.7406;48.45;54039;54120;BACCARAT
6.7406;48.45;54039;54120;BACCARAT
0.6559;45.3601;24064;24310;BRANTOME EN PERIGORD
0.6559;45.3601;24064;24310;BRANTOME EN PERIGORD
1.5839;45.1761;19123;19360;MALEMORT
1.5839;45.1761;19123;19360;MALEMORT
1.2039;43.6594;31297;31530;LEVIGNAC
1.6032;43.5917;31163;31280;DREMIL LAFAGE
1.6174;44.1766;82179;82240;SEPTFONDS
2.4771;43.4645;81238;81240;ST AMANS SOULT
2.3045;45.5502;19275;19200;USSEL
2.3045;45.5502;19275;19200;USSEL
2.3045;45.5502;19275;19200;USSEL
1.6255;46.0069;23056;23430;CHATELUS LE MARCHEIX
2.1136;48.859;78350;78430;LOUVECIENNES
9.0786;41.9219;2A133;20153;GUITERA LES BAINS
-0.2744;42.98;65018;65560;ARBEOST
-0.3168;46.5771;79285;79310;ST PARDOUX
4.7231;43.7233;13038;13990;FONTVIEILLE
3.3931;50.3808;59632;59135;WALLERS
3.3931;50.3808;59632;59135;WALLERS
3.1569;46.9881;58194;58000;NEVERS
8.9574;42.199;2A196;20125;ORTO
1.771;50.4655;62588;62170;MONTREUIL
2.0271;48.9235;78498;78300;POISSY
2.0271;48.9235;78498;78300;POISSY
2.818;44.3645;12120;12310;LAISSAC SEVERAC L EGLISE
2.818;44.3645;12120;12310;LAISSAC SEVERAC L EGLISE
6.4544;43.5358;83050;83300;DRAGUIGNAN
4.8982;45.8206;69286;69140;RILLIEUX LA PAPE
4.8982;45.8206;69286;69140;RILLIEUX LA PAPE
0.6033;47.4111;37109;37230;FONDETTES
2.0652;42.5221;66020;66210;BOLQUERE
2.0652;42.5221;66020;66210;BOLQUERE
9.3823;42.987;2B107;20275;ERSA
3.5111;49.1875;02305;02130;FERE EN TARDENOIS
0.0421;44.1927;47119;47420;HOUEILLES
5.4578;46.3963;39485;39320;ST JULIEN
2.4431;45.1201;15202;15140;ST MARTIN VALMEROUX
2.4431;45.1201;15202;15140;ST MARTIN VALMEROUX
1.7776;48.6334;78269;78125;GAZERAN
5.8562;49.4955;54270;54590;HUSSIGNY GODBRANGE
3.2042;47.6391;89368;89520;ST SAUVEUR EN PUISAYE
3.0783;47.5485;58227;58310;ST AMAND EN PUISAYE
7.7393;48.6675;67506;67550;VENDENHEIM
7.0042;43.5527;06029;06400;CANNES
7.0042;43.5527;06029;06150;CANNES
2.7435;44.8004;12223;12420;ARGENCES EN AUBRAC
2.7435;44.8004;12223;12420;ARGENCES EN AUBRAC
2.7435;44.8004;12223;12420;ARGENCES EN AUBRAC
-3.7215;48.6423;29113;29620;LANMEUR
3.7686;46.6204;71047;71140;BOURBON LANCY
3.3798;46.5636;03321;03400;YZEURE
6.5147;45.5199;73003;73260;AIGUEBLANCHE
3.3675;47.4329;58085;58460;CORVOL L ORGUEILLEUX
1.6152;43.1235;09225;09100;PAMIERS
-0.8824;46.2798;17349;17170;ST JEAN DE LIVERSAY
0.9251;43.9561;82097;82120;LAVIT
6.6375;43.2186;83101;83350;RAMATUELLE
2.5284;48.6703;91514;91480;QUINCY SOUS SENART
-1.115;47.9658;53088;53540;CUILLE
2.8382;44.9288;15152;15230;PIERREFORT
2.7326;49.5337;60533;60490;RESSONS SUR MATZ
6.9363;45.4817;73296;73320;TIGNES
0.7481;45.5031;24479;24470;ST PARDOUX LA RIVIERE
9.1821;41.5559;2A288;20146;SOTTA
1.2614;43.6274;31417;31820;PIBRAC
4.6702;44.7102;07066;07210;CHOMERAC
1.665;50.2782;80688;80120;RUE
-2.2622;47.0087;85163;85330;NOIRMOUTIER EN L ILE
5.8319;49.47;54575;54920;VILLERS LA MONTAGNE
-1.963;48.1261;35188;35160;MONTFORT SUR MEU
0.4194;46.8978;86224;86230;ST GERVAIS LES TROIS CLOCHERS
-1.1944;47.5309;44180;44540;ST MARS LA JAILLE
2.5931;43.9471;12080;12550;COUPIAC
2.3168;45.2183;15120;15200;MAURIAC
9.071;41.8821;2A094;20168;CORRANO
-0.8886;44.0411;40197;40110;MORCENX
3.1303;44.7071;48087;48270;MALBOUZON
2.2438;45.7301;23067;23100;LA COURTINE
-1.4542;49.6815;50178;50840;FERMANVILLE
3.3042;48.7882;77182;77320;LA FERTE GAUCHER
-1.7213;46.4926;85060;85180;CHATEAU D OLONNE
-0.1269;44.9321;33290;33570;MONTAGNE
-0.1269;44.9321;33290;33570;MONTAGNE
-0.1269;44.9321;33290;33570;MONTAGNE
0.8941;44.6808;24280;24540;MONPAZIER
8.8938;41.6504;2A249;20110;PROPRIANO
-0.8788;43.0554;64342;64560;LICQ ATHEREY
4.0928;45.2567;43025;43590;BEAUZAC
3.58;50.3351;59557;59990;SAULTAIN
5.1407;48.098;52121;52000;CHAUMONT
5.1407;48.098;52121;52000;CHAUMONT
4.8537;43.7834;13100;13210;ST REMY DE PROVENCE
6.6863;43.4718;83099;83480;PUGET SUR ARGENS
0.8252;46.6777;86236;86260;ST PIERRE DE MAILLE
-4.107;48.2756;29302;29590;PONT DE BUIS LES QUIMERCH
-4.107;48.2756;29302;29590;PONT DE BUIS LES QUIMERCH
1.2185;43.3014;31107;31390;CARBONNE
8.7013;41.9348;2A004;20167;AJACCIO
8.7013;41.9348;2A004;20000;AJACCIO
8.7013;41.9348;2A004;20090;AJACCIO
-1.9807;48.6401;35288;35400;ST MALO
-1.9807;48.6401;35288;35400;ST MALO
-1.9807;48.6401;35288;35400;ST MALO
-1.9807;48.6401;35288;35400;ST MALO
-1.9807;48.6401;35288;35400;ST MALO
2.3953;50.6442;62014;62120;AIRE SUR LA LYS
3.3516;50.2905;59429;59293;NEUVILLE SUR ESCAUT
0.5731;45.91;16192;16270;ROUMAZIERES LOUBERT
0.5731;45.91;16192;16270;ROUMAZIERES LOUBERT
6.505;47.9422;88487;88340;LE VAL D AJOL
1.3161;43.9545;82025;82710;BRESSOLS
6.9985;45.431;73304;73150;VAL D ISERE
9.1375;42.214;2B341;20231;VENACO
6.9943;47.9289;68247;68830;ODEREN
3.56;48.8802;51380;51210;MONTMIRAIL
3.56;48.8802;51380;51210;MONTMIRAIL
1.6232;50.2439;80228;80550;LE CROTOY
1.3264;48.0762;28088;28200;CHATEAUDUN
0.3434;44.1321;47195;47600;NERAC
-3.5668;47.7943;29031;29360;CLOHARS CARNOET
-3.5668;47.7943;29031;29360;CLOHARS CARNOET
8.6266;42.1544;2A065;20130;CARGESE
-0.4276;45.442;17197;17500;JONZAC
2.0387;45.9069;23257;23120;VALLIERE
4.4594;46.0334;69093;69870;GRANDRIS
4.7554;45.7629;69244;69160;TASSIN LA DEMI LUNE
0.0353;46.551;86021;86470;BENASSAY
-1.7881;46.5413;85166;85340;OLONNE SUR MER
6.6148;45.7639;73132;73620;HAUTELUCE
5.5006;47.0755;39198;39100;DOLE
5.5006;47.0755;39198;39100;DOLE
5.5006;47.0755;39198;39100;DOLE
0.1274;45.4226;16230;16190;MONTMOREAU ST CYBARD
3.1889;50.2495;59255;59268;FRESSIES
-3.4647;47.6372;56069;56590;GROIX
2.4042;47.075;18033;18000;BOURGES
4.7021;45.2551;07078;07430;DAVEZIEUX
-2.2194;48.5149;22172;22130;PLANCOET
2.6834;42.4437;66003;66110;AMELIE LES BAINS PALALDA
3.9565;46.9381;58309;58370;VILLAPOURCON
2.9775;42.7256;66224;66410;VILLELONGUE DE LA SALANQUE
-2.0599;48.5827;35228;35730;PLEURTUIT
5.1133;46.6835;71319;71440;MONTRET
0.1994;47.759;72243;72510;PONTVALLAIN
3.5147;43.3967;34207;34810;POMEROLS
4.0174;48.7707;51248;51230;FERE CHAMPENOISE
4.0174;48.7707;51248;51230;FERE CHAMPENOISE
-2.9273;48.5539;22182;22170;PLELO
-2.9273;48.5539;22182;22170;PLELO
-2.7276;47.8312;56222;56660;ST JEAN BREVELAY
1.2804;46.1312;87041;87290;CHATEAUPONSAC
0.0336;44.4536;47068;47250;COCUMONT
-1.7679;47.4628;44015;44130;BLAIN
-1.7679;47.4628;44015;44130;BLAIN
-1.7679;47.4628;44015;44130;BLAIN
1.6192;50.1288;80029;80820;ARREST
2.1746;43.2653;11009;11170;ALZONNE
4.2705;46.2007;71533;71740;TANCON
0.0002;43.2411;65226;65420;IBOS
5.0613;44.0594;84031;84200;CARPENTRAS
4.1877;45.8615;42254;42122;ST MARCEL DE FELINES
3.0961;49.2392;02810;02600;VILLERS COTTERETS
3.0961;49.2392;02810;02600;VILLERS COTTERETS
5.3146;43.8271;84020;84480;BONNIEUX
4.3457;45.2146;43087;43220;DUNIERES
5.0799;45.5604;38389;38790;ST GEORGES D ESPERANCHE
5.0799;45.5604;38389;38790;ST GEORGES D ESPERANCHE
6.5169;45.3344;73257;73440;LES BELLEVILLE
6.5169;45.3344;73257;73440;LES BELLEVILLE
6.5169;45.3344;73257;73440;LES BELLEVILLE
1.1295;45.8505;87201;87430;VERNEUIL SUR VIENNE
0.7122;49.1878;27116;27800;BRIONNE
-1.4691;48.9618;50419;50660;QUETTREVILLE SUR SIENNE
-1.4691;48.9618;50419;50660;QUETTREVILLE SUR SIENNE
-2.4321;47.2716;44135;44510;LE POULIGUEN
4.9978;47.3388;21617;21240;TALANT
7.4714;48.3514;67125;67680;EPFIG
7.1693;48.2286;68298;68160;STE MARIE AUX MINES
7.1693;48.2286;68298;68160;STE MARIE AUX MINES
0.4772;43.6838;32301;32350;ORDAN LARROQUE
-1.9644;46.7433;85226;85270;ST HILAIRE DE RIEZ
-1.9644;46.7433;85226;85270;ST HILAIRE DE RIEZ
0.6864;45.2585;24115;24460;CHATEAU L EVEQUE
7.5405;44.0998;06163;06430;TENDE
7.5405;44.0998;06163;06430;TENDE
1.6479;50.7235;62758;62280;ST MARTIN BOULOGNE
4.5474;45.7744;69021;69690;BESSENAY
4.5474;45.7744;69021;69690;BESSENAY
4.5474;45.7744;69021;69690;BESSENAY
4.5474;45.7744;69021;69690;BESSENAY
4.5474;45.7744;69021;69690;BESSENAY
4.5474;45.7744;69021;69690;BESSENAY
8.997;42.4346;2B023;20276;ASCO
6.5684;45.4538;73057;73570;BRIDES LES BAINS
2.9415;47.2284;18110;18140;HERRY
1.3994;46.4477;36182;36170;ST BENOIT DU SAULT
3.7513;46.463;03265;03470;SALIGNY SUR ROUDON
0.1327;42.9758;65059;65710;BAGNERES DE BIGORRE
0.1327;42.9758;65059;65200;BAGNERES DE BIGORRE
0.1327;42.9758;65059;65200;BAGNERES DE BIGORRE
0.5151;43.2951;65129;65230;CASTELNAU MAGNOAC
-0.2707;45.2335;17243;17210;MONTLIEU LA GARDE
1.0637;45.1324;24550;24210;THENON
1.2816;45.9974;87047;87140;COMPREIGNAC
2.1232;50.0758;80241;80620;DOMART EN PONTHIEU
5.7309;46.2974;39579;39360;VIRY
3.4891;50.4101;59491;59590;RAISMES
2.5969;48.884;77108;77500;CHELLES
2.5969;48.884;77108;77500;CHELLES
4.5666;45.3037;42023;42220;BOURG ARGENTAL
5.356;44.4038;26264;26510;REMUZAT
5.8292;43.0867;83129;83140;SIX FOURS LES PLAGES
5.8292;43.0867;83129;83140;SIX FOURS LES PLAGES
5.8292;43.0867;83129;83140;SIX FOURS LES PLAGES
0.7548;49.0592;27051;27170;BEAUMONT LE ROGER
2.6803;48.4067;77186;77300;FONTAINEBLEAU
5.102;47.5263;21317;21120;IS SUR TILLE
9.4507;42.7793;2B043;20222;BRANDO
9.4507;42.7793;2B043;20222;BRANDO
9.4507;42.7793;2B043;20222;BRANDO
1.3479;44.2619;46063;46170;CASTELNAU MONTRATIER
6.7956;48.9621;57232;57670;FRANCALTROFF
0.2669;45.7345;16061;16590;BRIE
-0.5198;45.9427;17347;17400;ST JEAN D ANGELY
6.4073;46.1641;74311;74250;VIUZ EN SALLAZ
5.1177;43.3457;13104;13960;SAUSSET LES PINS
2.6387;45.498;63028;63810;BAGNOLS
2.3058;48.9035;92024;92110;CLICHY
-4.045;48.3948;29277;29450;SIZUN
5.3764;44.7482;26113;26150;DIE
9.2585;42.3538;2B264;20244;RUSIO
4.9171;48.3712;52178;52110;DOULEVANT LE CHATEAU
4.9171;48.3712;52178;52110;DOULEVANT LE CHATEAU
6.2056;46.6821;25413;25240;MOUTHE
0.5207;44.4445;47173;47380;MONCLAR
4.7311;46.1022;69019;69220;BELLEVILLE
9.1668;41.8845;2A359;20132;ZICAVO
3.5388;44.9482;43234;43170;SAUGUES
0.1451;45.6473;16015;16000;ANGOULEME
5.123;48.4338;52250;52300;JOINVILLE
0.1742;47.3103;37031;37140;BOURGUEIL
-1.0096;47.0542;49260;49740;LA ROMAGNE
1.5357;43.3068;31145;31550;CINTEGABELLE
-2.963;47.5781;56116;56740;LOCMARIAQUER
7.8301;48.8417;67180;67500;HAGUENAU
7.8301;48.8417;67180;67500;HAGUENAU
7.8301;48.8417;67180;67500;HAGUENAU
-1.0221;46.8666;85109;85500;LES HERBIERS
0.1965;45.7167;16078;16430;CHAMPNIERS
-0.1576;43.0843;65395;65270;ST PE DE BIGORRE
2.1179;48.8026;78646;78000;VERSAILLES
-1.4865;48.569;50410;50170;PONTORSON
-1.4865;48.569;50410;50170;PONTORSON
-1.4865;48.569;50410;50170;PONTORSON
-1.4865;48.569;50410;50170;PONTORSON
-1.4865;48.569;50410;50170;PONTORSON
-1.4865;48.569;50410;50170;PONTORSON
-1.4865;48.569;50410;50170;PONTORSON
-1.4865;48.569;50410;50170;PONTORSON
-1.4865;48.569;50410;50170;PONTORSON
1.0488;49.5255;76402;76770;MALAUNAY
6.918;43.5381;06079;06210;MANDELIEU LA NAPOULE
6.918;43.5381;06079;06210;MANDELIEU LA NAPOULE
2.5103;47.3552;18115;18380;IVOY LE PRE
3.5045;45.3546;43052;43440;CHAMPAGNAC LE VIEUX
4.2831;45.2421;43213;43620;ST PAL DE MONS
6.8486;47.6712;90099;90300;VALDOIE
4.8904;43.7008;13065;13890;MOURIES
-3.0932;48.7416;22233;22860;PLOURIVO
3.4008;43.3928;34289;34630;ST THIBERY
7.2118;47.9701;68318;68570;SOULTZMATT
7.2118;47.9701;68318;68570;SOULTZMATT
6.9101;48.4949;54040;54540;BADONVILLER
-3.1381;47.523;56234;56510;ST PIERRE QUIBERON
-1.5668;48.8327;50218;50400;GRANVILLE
-1.5668;48.8327;50218;50400;GRANVILLE
-2.1565;47.7728;56061;56200;LA GACILLY
2.1399;48.9172;78418;78360;MONTESSON
-0.9332;46.6294;85040;85410;LA CAILLERE ST HILAIRE
-0.9332;46.6294;85040;85410;LA CAILLERE ST HILAIRE
0.0438;43.6008;32319;32160;PLAISANCE
2.6843;45.7592;63289;63470;PRONDINES
-0.5906;43.6504;40119;40700;HAGETMAU
-0.3378;45.7451;16097;16370;CHERVES RICHEMONT
-0.3378;45.7451;16097;16370;CHERVES RICHEMONT
5.2858;48.1026;52050;52340;BIESLES
5.2858;48.1026;52050;52340;BIESLES
0.8955;46.4264;86165;86500;MONTMORILLON
3.9617;44.7949;07071;07470;COUCOURON
-1.4294;47.5092;44077;44440;JOUE SUR ERDRE
-1.4294;47.5092;44077;44440;JOUE SUR ERDRE
-0.2768;44.9905;33179;33133;GALGON
3.9342;45.3919;42318;42550;USSON EN FOREZ
2.482;50.5614;62516;62190;LILLERS
2.8309;46.019;63354;63390;ST GERVAIS D AUVERGNE
3.7106;47.4525;89446;89450;VEZELAY
-4.1244;48.6606;29030;29233;CLEDER
-2.5928;47.7327;56053;56250;ELVEN
0.7559;44.2774;47138;47340;LAROQUE TIMBAUT
2.8994;42.6966;66136;66100;PERPIGNAN
2.8994;42.6966;66136;66000;PERPIGNAN
0.5258;46.0205;16007;16490;ALLOUE
4.2117;44.9857;43092;43430;FAY SUR LIGNON
5.7155;44.4214;05166;05700;SERRES
2.2901;49.9009;80021;80090;AMIENS
2.2901;49.9009;80021;80080;AMIENS
2.2901;49.9009;80021;80000;AMIENS
2.418;44.9952;15083;15250;JUSSAC
-0.4912;43.6302;40286;40320;SAMADET
5.2994;45.007;26307;26190;ST JEAN EN ROYANS
1.1293;42.9999;09268;09190;ST LIZIER
2.0254;44.6055;46102;46100;FIGEAC
-3.0698;47.6084;56034;56340;CARNAC
3.5897;47.4427;58103;58530;DORNECY
3.6247;49.896;02361;02120;GUISE
2.5201;45.7555;63450;63470;VERNEUGHEOL
6.2309;44.6745;05145;05260;ST JEAN ST NICOLAS
6.2309;44.6745;05145;05260;ST JEAN ST NICOLAS
2.6202;44.9717;15258;15800;VIC SUR CERE
4.1791;46.8594;71192;71190;ETANG SUR ARROUX
-0.5664;43.7613;40282;40500;ST SEVER
-0.6174;43.374;64410;64150;MOURENX
1.5281;44.0631;82134;82800;NEGREPELISSE
6.62;48.0931;88158;88510;ELOYES
0.1112;46.1224;79307;79190;SAUZE VAUSSAIS
6.786;44.3876;04096;04850;JAUSIERS
6.2544;43.2969;83092;83790;PIGNANS
4.8377;47.0255;21054;21200;BEAUNE
-3.2885;48.0924;56163;56160;PLOERDUT
0.2821;48.0234;72386;72530;YVRE L EVEQUE
6.8428;47.2015;25127;25140;CHARQUEMONT
6.8428;47.2015;25127;25140;CHARQUEMONT
-1.9675;47.4161;44025;44750;CAMPBON
-1.6777;47.6577;44051;44590;DERVAL
1.8182;42.6874;09032;09110;AX LES THERMES
2.8124;48.9006;77171;77450;ESBLY
3.6696;45.0017;43221;43580;ST PRIVAT D ALLIER
3.7205;46.809;58118;58250;FOURS
7.6254;48.5805;67001;67204;ACHENHEIM
-1.0219;48.2356;53123;53380;JUVIGNE
1.8104;49.1587;95355;95420;MAGNY EN VEXIN
-0.5624;43.2912;64393;64360;MONEIN
1.7195;45.6025;19036;19370;CHAMBERET
6.9184;49.0535;57556;57510;PUTTELANGE AUX LACS
5.1276;46.0957;01383;01240;ST PAUL DE VARAX
-1.3878;49.3795;50400;50360;PICAUVILLE
-1.3878;49.3795;50400;50250;PICAUVILLE
-1.3878;49.3795;50400;50250;PICAUVILLE
-1.3878;49.3795;50400;50250;PICAUVILLE
4.4326;49.8821;08282;08260;MAUBERT FONTAINE
2.5067;46.0263;23013;23700;AUZANCES
-0.2541;45.3744;16025;16360;BAIGNES STE RADEGONDE
-0.7151;47.9934;53094;53260;ENTRAMMES
5.1841;46.7945;71295;71310;MERVANS
7.3846;48.1099;68066;68000;COLMAR
0.0268;46.42;86213;86480;ROUILLE
4.3222;43.6963;30033;30640;BEAUVOISIN
4.3222;43.6963;30033;30640;BEAUVOISIN
3.2187;49.6199;02173;02300;CHAUNY
3.7422;44.1863;48144;48110;STE CROIX VALLEE FRANCAISE
-1.5055;48.0914;35207;35530;NOYAL SUR VILAINE
2.7153;44.0972;12299;12430;VILLEFRANCHE DE PANAT
3.3972;46.1215;03023;03700;BELLERIVE SUR ALLIER
1.7162;44.7636;46128;46500;GRAMAT
2.2785;43.3915;11115;11390;CUXAC CABARDES
-0.7799;43.4943;64430;64300;ORTHEZ
-0.7799;43.4943;64430;64300;ORTHEZ
7.1604;43.7214;06065;06610;LA GAUDE
2.474;48.8511;94033;94120;FONTENAY SOUS BOIS
-3.0161;47.7824;56177;56330;PLUVIGNER
-3.0161;47.7824;56177;56330;PLUVIGNER
0.5413;46.7195;86298;86210;VOUNEUIL SUR VIENNE
6.9319;43.6556;06069;06130;GRASSE
6.9319;43.6556;06069;06130;GRASSE
6.9319;43.6556;06069;06130;GRASSE
6.9319;43.6556;06069;06520;GRASSE
6.5877;45.3697;73015;73550;LES ALLUES
6.5877;45.3697;73015;73550;LES ALLUES
-0.7499;47.6308;49176;49220;LE LION D ANGERS
-0.7499;47.6308;49176;49220;LE LION D ANGERS
2.3701;48.3959;91359;91720;MAISSE
1.3294;45.8054;87065;87220;FEYTIAT
-4.2196;47.8655;29220;29120;PONT L ABBE
-4.4096;47.9832;29215;29710;PLOZEVET
4.0783;48.2967;10387;10000;TROYES
0.6425;43.8403;32132;32500;FLEURANCE
-1.183;48.6215;50256;50540;ISIGNY LE BUAT
-1.183;48.6215;50256;50540;ISIGNY LE BUAT
-1.183;48.6215;50256;50540;ISIGNY LE BUAT
-1.183;48.6215;50256;50540;ISIGNY LE BUAT
-1.183;48.6215;50256;50540;ISIGNY LE BUAT
-1.183;48.6215;50256;50540;ISIGNY LE BUAT
-1.183;48.6215;50256;50540;ISIGNY LE BUAT
-1.183;48.6215;50256;50540;ISIGNY LE BUAT
-1.183;48.6215;50256;50540;ISIGNY LE BUAT
-1.183;48.6215;50256;50540;ISIGNY LE BUAT
4.9092;46.9387;71443;71350;ST LOUP GEANGES
4.9092;46.9387;71443;71350;ST LOUP GEANGES
5.8941;49.3071;54536;54640;TUCQUEGNIEUX
-2.7507;47.5235;56240;56370;SARZEAU
4.2046;45.3689;43012;43110;AUREC SUR LOIRE
0.9647;45.6572;87032;87230;CHALUS
-0.1479;46.231;79174;79500;MELLE
0.0313;45.5804;16287;16440;ROULLET ST ESTEPHE
0.0313;45.5804;16287;16440;ROULLET ST ESTEPHE
-0.648;46.7587;79123;79380;LA FORET SUR SEVRE
-0.648;46.7587;79123;79380;LA FORET SUR SEVRE
-0.648;46.7587;79123;79380;LA FORET SUR SEVRE
-0.648;46.7587;79123;79380;LA FORET SUR SEVRE
0.8958;47.9867;41143;41170;MONDOUBLEAU
-0.8657;45.8257;17284;17250;PONT L ABBE D ARNOULT
6.5598;47.7605;70339;70270;MELISEY
2.0265;46.17;23154;23140;PIONNAT
2.8952;46.111;63223;63560;MENAT
1.4003;45.454;19121;19210;LUBERSAC
1.464;44.907;46309;46200;SOUILLAC
-0.2843;47.4604;49194;49630;MAZE MILON
-0.2843;47.4604;49194;49140;MAZE MILON
-2.1768;47.6392;56001;56350;ALLAIRE
6.7123;49.1284;57606;57500;ST AVOLD
0.7301;46.4058;86140;86320;LUSSAC LES CHATEAUX
3.1515;49.8839;02785;02490;VERMAND
-1.9052;48.6387;35299;35350;ST MELOIR DES ONDES
7.2113;48.7328;57315;57820;HENRIDORFF
0.9498;44.251;82022;82190;BOURG DE VISA
3.1734;50.1145;59377;59159;MARCOING
-3.483;48.6194;22207;22420;PLOUARET
3.6695;49.524;02128;02860;BRUYERES ET MONTBERAULT
